EmployeeID,Sum of EnvironmentSatisfaction,JobSatisfaction,ManagerRating,PerformanceID,Sum of RelationshipSatisfaction,Year,Quarter,Month,Day,Sum of SelfRating,Sum of TrainingOpportunitiesTaken,Sum of TrainingOpportunitiesWithinYear,Sum of WorkLifeBalance
0BAF-7454,3,3,2,PR3860,4,2020,Qtr 2,April,9,3,3,2,5
0BAF-7454,4,3,2,PR5928,3,2022,Qtr 2,April,9,3,2,3,2
0BAF-7454,4,4,2,PR4850,1,2021,Qtr 2,April,9,3,0,2,3
0C23-26DD,3,2,2,PR5819,5,2022,Qtr 1,March,8,3,0,2,2
0C23-26DD,5,2,4,PR1531,4,2017,Qtr 1,March,9,4,3,3,2
0C23-26DD,5,2,4,PR3771,5,2020,Qtr 1,March,8,4,2,3,5
0C23-26DD,5,2,4,PR4752,2,2021,Qtr 1,March,8,5,0,2,4
0C23-26DD,5,3,5,PR2175,4,2018,Qtr 1,March,9,5,2,1,4
0C23-26DD,4,5,4,PR986,3,2016,Qtr 1,March,9,4,1,3,5
0C23-26DD,3,5,5,PR2912,4,2019,Qtr 1,March,9,5,0,2,3
0C37-B7CF,5,3,4,PR5358,5,2021,Qtr 4,October,4,4,3,3,2
0C37-B7CF,3,4,2,PR6469,2,2022,Qtr 4,October,4,3,2,1,2
0C6D-2825,4,4,4,PR4540,5,2021,Qtr 1,January,2,5,2,2,2
0C6D-2825,4,5,5,PR5595,5,2022,Qtr 1,January,2,5,0,1,5
0C7B-2EA6,5,2,4,PR1148,4,2016,Qtr 2,June,3,5,2,1,4
0C7B-2EA6,4,3,3,PR1709,5,2017,Qtr 2,June,3,4,0,3,3
0C7B-2EA6,5,3,4,PR5033,4,2021,Qtr 2,June,2,4,0,1,5
0C7B-2EA6,5,3,4,PR6119,2,2022,Qtr 2,June,2,4,0,3,4
0C7B-2EA6,3,3,5,PR2373,4,2018,Qtr 2,June,3,5,1,2,5
0C7B-2EA6,5,3,5,PR3140,3,2019,Qtr 2,June,3,5,0,1,5
0C7B-2EA6,3,3,5,PR4031,5,2020,Qtr 2,June,2,5,1,1,4
0CED-EE28,4,2,3,PR1986,3,2017,Qtr 4,December,20,3,1,1,3
0CED-EE28,4,3,3,PR5542,4,2021,Qtr 4,December,19,3,2,2,2
0CED-EE28,5,3,4,PR6670,3,2022,Qtr 4,December,19,5,1,2,4
0CED-EE28,3,3,5,PR1358,3,2016,Qtr 4,December,20,5,1,3,2
0CED-EE28,4,4,3,PR3534,2,2019,Qtr 4,December,20,4,0,2,5
0CED-EE28,4,5,2,PR4490,3,2020,Qtr 4,December,19,3,0,1,5
0CED-EE28,5,5,3,PR2704,5,2018,Qtr 4,December,20,4,0,1,3
0CED-EE28,3,5,3,PR837,3,2015,Qtr 4,December,21,4,0,3,2
0CF8-1EBD,3,3,3,PR5731,2,2022,Qtr 1,February,12,3,1,3,2
0CF8-1EBD,3,3,4,PR4668,3,2021,Qtr 1,February,12,5,2,1,4
0CF8-1EBD,5,4,3,PR2111,5,2018,Qtr 1,February,13,4,1,2,4
0CF8-1EBD,3,5,2,PR2842,4,2019,Qtr 1,February,13,3,1,3,5
0CF8-1EBD,3,5,3,PR3696,2,2020,Qtr 1,February,13,3,3,3,3
0CFA-28A3,5,3,4,PR4707,4,2021,Qtr 1,February,26,4,0,1,5
0CFA-28A3,5,4,3,PR5772,3,2022,Qtr 1,February,26,3,1,1,2
0D1B-DEC2,3,2,5,PR2102,2,2018,Qtr 1,February,10,5,3,1,5
0D1B-DEC2,5,4,3,PR205,3,2014,Qtr 1,February,11,4,1,1,2
0D1B-DEC2,4,4,3,PR925,5,2016,Qtr 1,February,11,3,2,2,4
0D1B-DEC2,3,4,4,PR1467,5,2017,Qtr 1,February,10,5,0,1,4
0D1B-DEC2,4,4,4,PR2833,2,2019,Qtr 1,February,10,4,0,1,2
0D1B-DEC2,5,4,4,PR5721,3,2022,Qtr 1,February,9,5,1,1,4
0D1B-DEC2,3,5,3,PR3685,4,2020,Qtr 1,February,10,3,3,1,2
0D1B-DEC2,4,5,3,PR505,4,2015,Qtr 1,February,11,3,0,1,5
0D1B-DEC2,4,5,4,PR45,3,2013,Qtr 1,February,11,5,3,1,3
0D1B-DEC2,4,5,5,PR4658,4,2021,Qtr 1,February,9,5,1,1,4
0D60-C312,4,2,4,PR367,4,2014,Qtr 3,July,16,5,3,2,5
0D8F-C0F3,5,2,2,PR4834,2,2021,Qtr 2,April,4,3,0,1,2
0D8F-C0F3,4,2,3,PR5911,4,2022,Qtr 2,April,4,3,0,1,2
0D8F-C0F3,4,2,5,PR1031,4,2016,Qtr 2,April,5,5,2,2,3
0D8F-C0F3,5,3,4,PR2976,5,2019,Qtr 2,April,5,5,1,1,3
0D8F-C0F3,3,4,4,PR3845,2,2020,Qtr 2,April,4,5,1,2,4
0D8F-C0F3,4,4,4,PR594,5,2015,Qtr 2,April,6,5,1,3,5
0D8F-C0F3,4,5,3,PR2230,4,2018,Qtr 2,April,5,3,0,3,5
0D8F-C0F3,5,5,3,PR97,3,2013,Qtr 2,April,6,4,1,1,4
0D8F-C0F3,3,5,4,PR1578,3,2017,Qtr 2,April,5,5,3,1,3
0D8F-C0F3,3,5,5,PR275,3,2014,Qtr 2,April,6,5,0,2,2
0DBC-596E,5,2,2,PR1476,3,2017,Qtr 1,February,14,3,3,2,2
0DBC-596E,5,2,5,PR5735,2,2022,Qtr 1,February,13,5,1,2,4
0DBC-596E,5,3,5,PR2113,5,2018,Qtr 1,February,14,5,0,1,5
0DBC-596E,4,3,5,PR3698,3,2020,Qtr 1,February,14,5,1,1,4
0DBC-596E,4,4,4,PR4672,5,2021,Qtr 1,February,13,5,3,1,2
0DBC-596E,4,5,2,PR933,5,2016,Qtr 1,February,15,3,1,1,3
0DBC-596E,3,5,4,PR2844,2,2019,Qtr 1,February,14,5,0,1,2
0DC1-7EE4,1,3,3,PR5297,4,2021,Qtr 3,September,7,3,1,2,3
0DC1-7EE4,3,3,4,PR4270,3,2020,Qtr 3,September,7,4,0,1,3
0DC1-7EE4,4,5,2,PR6403,5,2022,Qtr 3,September,7,3,0,2,3
0E79-8257,1,1,4,PR3210,4,2019,Qtr 3,July,8,5,3,2,2
0E79-8257,5,2,3,PR4115,5,2020,Qtr 3,July,7,3,0,1,2
0E79-8257,5,2,4,PR5124,4,2021,Qtr 3,July,7,5,0,1,3
0E79-8257,5,3,3,PR6224,2,2022,Qtr 3,July,7,4,1,1,4
0E85-1FC5,5,5,4,PR6578,2,2022,Qtr 4,November,14,5,1,2,4
0EA5-3A95,2,2,2,PR6133,4,2022,Qtr 2,June,7,3,1,3,3
0EA5-3A95,3,2,4,PR5045,4,2021,Qtr 2,June,7,5,1,3,5
0EA5-3A95,4,4,2,PR4042,5,2020,Qtr 2,June,7,3,0,2,5
0F2B-3457,3,3,5,PR6399,4,2022,Qtr 3,September,5,5,0,2,2
0F53-9877,4,4,2,PR2867,3,2019,Qtr 1,February,22,3,0,3,5
0F83-39C1,3,2,3,PR5002,4,2021,Qtr 2,May,23,4,1,3,4
0F83-39C1,4,3,3,PR1130,3,2016,Qtr 2,May,24,4,1,2,5
0F83-39C1,4,3,4,PR6087,5,2022,Qtr 2,May,23,4,1,2,5
0F83-39C1,5,4,2,PR4002,4,2020,Qtr 2,May,23,3,0,3,2
0F83-39C1,5,4,3,PR1689,2,2017,Qtr 2,May,24,3,1,2,2
0F83-39C1,3,4,4,PR2350,4,2018,Qtr 2,May,24,4,0,1,5
0F83-39C1,4,4,4,PR3112,2,2019,Qtr 2,May,24,4,1,1,4
0FBB-4ABE,3,4,3,PR5340,4,2021,Qtr 3,September,26,4,0,1,2
0FBB-4ABE,5,4,3,PR6445,4,2022,Qtr 3,September,26,4,3,1,5
0FC3-2572,3,2,4,PR257,4,2014,Qtr 1,March,21,4,2,1,4
0FC8-561B,5,2,2,PR1760,4,2017,Qtr 3,July,9,3,0,3,3
0FC8-561B,3,2,3,PR1189,2,2016,Qtr 3,July,9,3,2,1,4
0FC8-561B,4,2,3,PR4116,2,2020,Qtr 3,July,8,3,0,2,3
0FC8-561B,4,2,3,PR5125,5,2021,Qtr 3,July,8,3,1,1,3
0FC8-561B,4,3,3,PR2429,5,2018,Qtr 3,July,9,4,1,2,2
0FC8-561B,3,3,5,PR723,2,2015,Qtr 3,July,10,5,0,3,4
0FC8-561B,4,4,4,PR3211,4,2019,Qtr 3,July,9,4,1,2,4
0FC8-561B,4,5,4,PR6226,2,2022,Qtr 3,July,8,4,3,2,5
0FE8-B881,5,2,4,PR3391,5,2019,Qtr 4,October,4,5,3,2,4
0FE8-B881,3,4,4,PR1878,3,2017,Qtr 4,October,4,4,0,2,2
0FE8-B881,3,5,2,PR2580,2,2018,Qtr 4,October,4,3,3,1,3
0FEB-B474,5,5,2,PR6237,5,2022,Qtr 3,July,9,3,0,2,5
1053-41B1,4,5,5,PR5484,4,2021,Qtr 4,November,22,5,3,1,4
1054-9C3B,3,2,5,PR2894,2,2019,Qtr 1,March,5,5,0,3,4
1054-9C3B,4,2,5,PR973,5,2016,Qtr 1,March,5,5,3,2,4
1054-9C3B,5,3,2,PR3750,4,2020,Qtr 1,March,4,3,0,1,5
1054-9C3B,3,3,3,PR2159,2,2018,Qtr 1,March,5,4,1,3,4
1054-9C3B,4,3,4,PR5799,3,2022,Qtr 1,March,4,5,0,1,5
1054-9C3B,4,3,5,PR1518,3,2017,Qtr 1,March,5,5,1,1,2
1054-9C3B,4,3,5,PR71,2,2013,Qtr 1,March,6,5,1,3,2
1054-9C3B,4,4,4,PR4731,2,2021,Qtr 1,March,4,4,2,3,4
1054-9C3B,3,5,3,PR237,4,2014,Qtr 1,March,6,3,0,1,2
1054-9C3B,3,5,3,PR544,3,2015,Qtr 1,March,6,3,2,1,5
106F-F7C7,4,2,2,PR5229,5,2021,Qtr 3,August,12,3,0,1,5
106F-F7C7,3,3,4,PR4208,5,2020,Qtr 3,August,12,4,1,1,2
106F-F7C7,3,3,5,PR6335,5,2022,Qtr 3,August,12,5,0,1,4
10C9-925C,4,4,4,PR6208,3,2022,Qtr 2,June,30,4,2,1,3
10CE-8403,4,3,2,PR3537,4,2019,Qtr 4,December,21,3,1,2,5
10CE-8403,5,3,3,PR2707,3,2018,Qtr 4,December,21,4,3,3,5
10CE-8403,3,4,3,PR5545,2,2021,Qtr 4,December,20,3,0,2,3
10CE-8403,4,4,4,PR6673,5,2022,Qtr 4,December,20,4,3,2,2
10CE-8403,5,5,4,PR4493,4,2020,Qtr 4,December,20,5,1,2,2
10E9-4C86,5,2,3,PR3883,2,2020,Qtr 2,April,16,3,0,2,4
10E9-4C86,5,2,4,PR3008,3,2019,Qtr 2,April,17,4,1,1,3
10E9-4C86,3,2,4,PR4874,3,2021,Qtr 2,April,16,5,0,2,4
10E9-4C86,3,3,2,PR5952,4,2022,Qtr 2,April,16,3,0,3,5
10E9-4C86,5,3,3,PR1608,3,2017,Qtr 2,April,17,4,1,3,4
10E9-4C86,3,3,4,PR2263,3,2018,Qtr 2,April,17,5,2,3,5
111D-E5EF,4,2,2,PR512,2,2015,Qtr 1,February,16,3,0,2,2
111D-E5EF,3,2,4,PR51,3,2013,Qtr 1,February,16,4,0,2,2
111D-E5EF,5,3,3,PR935,5,2016,Qtr 1,February,16,3,1,2,3
111D-E5EF,5,4,3,PR212,3,2014,Qtr 1,February,16,3,0,2,3
111D-E5EF,4,4,4,PR2115,3,2018,Qtr 1,February,15,5,3,3,5
111D-E5EF,5,4,4,PR3701,3,2020,Qtr 1,February,15,4,1,3,4
111D-E5EF,4,5,4,PR1478,5,2017,Qtr 1,February,15,5,2,1,4
111D-E5EF,3,5,5,PR2847,4,2019,Qtr 1,February,15,5,0,3,5
1147-7E2F,4,2,3,PR2283,3,2018,Qtr 2,April,25,3,1,2,5
1147-7E2F,2,2,4,PR4902,2,2021,Qtr 2,April,24,4,1,2,3
1147-7E2F,4,2,5,PR1624,2,2017,Qtr 2,April,25,5,0,2,4
1147-7E2F,4,2,5,PR3910,2,2020,Qtr 2,April,24,5,0,1,2
1147-7E2F,3,3,2,PR113,2,2013,Qtr 2,April,26,3,2,1,2
1147-7E2F,5,3,2,PR3031,3,2019,Qtr 2,April,25,3,1,2,4
1147-7E2F,4,5,2,PR1071,2,2016,Qtr 2,April,25,3,2,1,4
1147-7E2F,5,5,3,PR302,3,2014,Qtr 2,April,26,4,0,3,5
1147-7E2F,5,5,4,PR629,2,2015,Qtr 2,April,26,4,1,3,2
1158-9E23,1,2,4,PR5372,4,2021,Qtr 4,October,13,5,1,1,3
1158-9E23,4,3,4,PR6486,2,2022,Qtr 4,October,13,4,1,1,4
1180-BEC9,2,1,4,PR2805,1,2019,Qtr 1,January,31,5,2,1,1
1180-BEC9,4,2,4,PR5684,4,2022,Qtr 1,January,30,4,1,1,3
1180-BEC9,4,2,5,PR907,4,2016,Qtr 1,February,1,5,0,2,5
1180-BEC9,5,3,3,PR36,4,2013,Qtr 1,February,1,4,1,3,5
1180-BEC9,3,3,3,PR4624,2,2021,Qtr 1,January,30,3,1,2,2
1180-BEC9,5,3,4,PR193,4,2014,Qtr 1,February,1,4,2,2,5
1180-BEC9,3,3,4,PR3654,2,2020,Qtr 1,January,31,4,2,2,3
1180-BEC9,5,4,2,PR2076,4,2018,Qtr 1,January,31,3,0,2,5
1180-BEC9,3,5,2,PR1445,5,2017,Qtr 1,January,31,3,0,3,5
1180-BEC9,3,5,4,PR487,3,2015,Qtr 1,February,1,4,0,2,4
11AE-3E4D,4,3,4,PR6019,3,2022,Qtr 2,May,4,4,3,3,3
11AE-3E4D,5,3,5,PR2305,4,2018,Qtr 2,May,5,5,1,3,5
11AE-3E4D,5,4,2,PR3059,2,2019,Qtr 2,May,5,3,0,2,5
11AE-3E4D,4,4,3,PR4940,2,2021,Qtr 2,May,4,3,0,1,3
11AE-3E4D,3,4,5,PR1091,4,2016,Qtr 2,May,5,5,2,1,1
11AE-3E4D,3,5,3,PR1646,4,2017,Qtr 2,May,5,3,1,3,3
11AE-3E4D,4,5,4,PR3943,5,2020,Qtr 2,May,4,4,0,2,3
11AE-3E4D,3,5,4,PR648,5,2015,Qtr 2,May,6,4,0,3,3
11C2-2B5B,3,2,5,PR3333,5,2019,Qtr 3,September,2,5,2,3,3
11C2-2B5B,5,3,2,PR4257,2,2020,Qtr 3,September,1,3,0,3,4
11C2-2B5B,5,3,4,PR6387,5,2022,Qtr 3,September,1,5,0,3,2
11C2-2B5B,5,4,4,PR5282,2,2021,Qtr 3,September,1,5,0,1,3
1217-CE30,3,2,4,PR1214,5,2016,Qtr 3,July,30,4,1,1,5
1217-CE30,5,2,4,PR3268,3,2019,Qtr 3,July,30,4,1,1,3
1217-CE30,4,2,4,PR5193,3,2021,Qtr 3,July,29,4,2,2,5
1217-CE30,3,2,4,PR6296,5,2022,Qtr 3,July,29,5,1,3,5
1217-CE30,4,3,3,PR1801,2,2017,Qtr 3,July,30,4,1,2,4
1217-CE30,3,4,2,PR2478,4,2018,Qtr 3,July,30,3,2,1,2
1217-CE30,5,5,3,PR4177,3,2020,Qtr 3,July,29,3,1,1,4
1243-8B63,5,2,4,PR4136,4,2020,Qtr 3,July,13,5,0,1,3
1243-8B63,4,3,4,PR5148,2,2021,Qtr 3,July,13,5,3,1,3
1243-8B63,5,3,4,PR6252,2,2022,Qtr 3,July,13,4,1,1,5
12A7-AFD6,5,2,5,PR1885,3,2017,Qtr 4,October,10,5,1,3,3
12A7-AFD6,4,3,2,PR2587,5,2018,Qtr 4,October,10,3,1,3,4
12A7-AFD6,5,3,2,PR3398,4,2019,Qtr 4,October,10,3,0,3,3
12B5-11CC,5,2,4,PR1956,5,2017,Qtr 4,November,27,4,1,1,5
12B5-11CC,3,2,4,PR5492,2,2021,Qtr 4,November,26,5,2,1,5
12B5-11CC,5,3,4,PR4445,2,2020,Qtr 4,November,26,4,3,1,2
12B5-11CC,4,4,2,PR2669,5,2018,Qtr 4,November,27,3,1,1,5
12B5-11CC,5,4,3,PR815,4,2015,Qtr 4,November,28,4,3,2,4
12B5-11CC,4,4,5,PR6614,5,2022,Qtr 4,November,26,5,0,3,4
12B5-11CC,5,5,3,PR3496,2,2019,Qtr 4,November,27,4,0,3,4
12B5-11CC,4,5,4,PR1331,3,2016,Qtr 4,November,27,4,0,1,5
12E5-9BD1,4,3,4,PR5600,4,2022,Qtr 1,January,4,4,1,3,3
12F7-BCBB,5,2,4,PR5624,3,2022,Qtr 1,January,12,4,1,2,4
12F7-BCBB,5,2,5,PR14,2,2013,Qtr 1,January,14,5,1,2,5
12F7-BCBB,3,3,2,PR2033,4,2018,Qtr 1,January,13,3,0,3,5
12F7-BCBB,4,3,2,PR4565,4,2021,Qtr 1,January,12,3,0,3,2
12F7-BCBB,5,3,4,PR3600,5,2020,Qtr 1,January,13,5,2,3,3
12F7-BCBB,4,4,3,PR167,4,2014,Qtr 1,January,14,3,0,1,5
12F7-BCBB,5,4,3,PR871,5,2016,Qtr 1,January,14,4,1,3,5
12F7-BCBB,5,4,4,PR1403,3,2017,Qtr 1,January,13,5,1,2,4
12F7-BCBB,3,5,3,PR2756,3,2019,Qtr 1,January,13,4,1,3,2
12F7-BCBB,4,5,4,PR458,3,2015,Qtr 1,January,14,4,0,3,5
130F-32AB,5,2,3,PR1870,5,2017,Qtr 4,October,1,4,0,1,5
130F-32AB,3,2,4,PR4316,4,2020,Qtr 3,September,30,5,1,1,5
130F-32AB,4,3,3,PR1269,5,2016,Qtr 4,October,1,4,2,2,4
130F-32AB,4,3,3,PR399,2,2014,Qtr 4,October,2,4,1,1,4
130F-32AB,4,3,4,PR2570,3,2018,Qtr 4,October,1,4,0,1,2
130F-32AB,5,3,5,PR6457,2,2022,Qtr 3,September,30,5,0,3,5
130F-32AB,5,4,4,PR3380,2,2019,Qtr 4,October,1,4,3,2,5
130F-32AB,5,5,2,PR5348,2,2021,Qtr 3,September,30,3,0,1,3
130F-32AB,4,5,5,PR774,3,2015,Qtr 4,October,2,5,0,1,4
132B-F2B2,5,2,4,PR5132,5,2021,Qtr 3,July,9,5,3,3,4
132B-F2B2,3,4,2,PR6232,5,2022,Qtr 3,July,9,3,1,1,5
132B-F2B2,4,4,2,PR727,5,2015,Qtr 3,July,11,3,2,2,2
132B-F2B2,3,4,5,PR1766,2,2017,Qtr 3,July,10,5,3,1,5
132B-F2B2,5,5,2,PR1193,3,2016,Qtr 3,July,10,3,0,3,3
132B-F2B2,5,5,3,PR4123,5,2020,Qtr 3,July,9,3,0,2,4
132B-F2B2,4,5,4,PR2435,2,2018,Qtr 3,July,10,4,0,2,2
132B-F2B2,4,5,4,PR3217,4,2019,Qtr 3,July,10,4,2,1,4
134B-4157,4,3,3,PR1839,4,2017,Qtr 3,September,1,4,2,1,3
134B-4157,5,3,3,PR3329,2,2019,Qtr 3,September,1,3,3,2,4
134B-4157,3,3,4,PR6384,4,2022,Qtr 3,August,31,4,1,3,2
134B-4157,3,3,5,PR4253,4,2020,Qtr 3,August,31,5,0,1,5
134B-4157,5,4,5,PR2529,4,2018,Qtr 3,September,1,5,0,2,5
134B-4157,3,5,3,PR1245,4,2016,Qtr 3,September,1,4,0,3,3
134B-4157,5,5,4,PR5278,5,2021,Qtr 3,August,31,5,1,1,3
1359-BEE3,5,2,3,PR2017,2,2018,Qtr 1,January,5,3,1,1,3
1359-BEE3,3,3,3,PR3579,4,2020,Qtr 1,January,5,3,2,2,5
1359-BEE3,3,3,3,PR5598,5,2022,Qtr 1,January,4,3,0,1,2
1359-BEE3,5,3,4,PR2740,4,2019,Qtr 1,January,5,4,1,1,4
1359-BEE3,5,4,2,PR1386,5,2017,Qtr 1,January,5,3,0,2,4
1359-BEE3,4,4,3,PR858,2,2016,Qtr 1,January,6,3,1,1,4
1359-BEE3,5,5,3,PR4542,5,2021,Qtr 1,January,4,4,2,2,2
1363-6BF9,5,2,3,PR1304,4,2016,Qtr 4,November,6,3,0,3,5
1363-6BF9,4,2,4,PR4393,2,2020,Qtr 4,November,5,4,0,1,2
1363-6BF9,3,3,4,PR2629,2,2018,Qtr 4,November,6,5,0,2,4
1363-6BF9,3,5,3,PR3449,5,2019,Qtr 4,November,6,3,0,3,2
1363-6BF9,5,5,3,PR5434,2,2021,Qtr 4,November,5,3,0,3,5
1363-6BF9,5,5,3,PR6548,2,2022,Qtr 4,November,5,3,1,3,2
1363-6BF9,3,5,4,PR1919,4,2017,Qtr 4,November,6,4,1,1,5
1368-8327,4,5,3,PR5863,2,2022,Qtr 1,March,22,4,0,3,2
138C-2AEA,5,4,2,PR6606,3,2022,Qtr 4,November,23,3,0,2,5
13E5-2F17,4,2,2,PR6013,2,2022,Qtr 2,May,3,3,1,3,3
13E5-2F17,3,2,3,PR1087,3,2016,Qtr 2,May,4,3,0,3,3
13E5-2F17,4,2,3,PR2300,4,2018,Qtr 2,May,4,3,0,1,3
13E5-2F17,4,2,3,PR4934,3,2021,Qtr 2,May,3,3,1,3,4
13E5-2F17,3,3,2,PR3937,2,2020,Qtr 2,May,3,3,2,3,5
13E5-2F17,3,4,2,PR317,5,2014,Qtr 2,May,5,3,0,1,2
13E5-2F17,5,4,4,PR125,5,2013,Qtr 2,May,5,4,0,1,4
13E5-2F17,5,4,4,PR3054,5,2019,Qtr 2,May,4,4,0,3,2
13E5-2F17,3,5,4,PR1641,2,2017,Qtr 2,May,4,5,0,2,2
13E5-2F17,4,5,4,PR644,4,2015,Qtr 2,May,5,5,1,3,5
13E5-8466,5,2,3,PR1988,5,2017,Qtr 4,December,20,3,0,1,3
13E5-8466,5,3,3,PR2706,2,2018,Qtr 4,December,20,4,3,1,2
13E5-8466,3,3,3,PR4492,3,2020,Qtr 4,December,19,4,2,3,3
13E5-8466,2,3,4,PR6672,4,2022,Qtr 4,December,19,4,1,1,2
13E5-8466,3,4,3,PR5544,3,2021,Qtr 4,December,19,3,0,2,2
13E5-8466,3,4,5,PR3536,2,2019,Qtr 4,December,20,5,0,2,5
13FA-3559,4,2,4,PR3238,3,2019,Qtr 3,July,18,5,0,3,4
13FA-3559,5,2,5,PR2456,4,2018,Qtr 3,July,18,5,1,1,4
13FA-3559,4,3,3,PR4146,2,2020,Qtr 3,July,17,4,3,1,2
13FA-3559,5,4,4,PR1782,4,2017,Qtr 3,July,18,5,2,2,4
13FA-3559,4,4,4,PR6262,2,2022,Qtr 3,July,17,4,1,3,1
13FA-3559,5,5,5,PR5159,2,2021,Qtr 3,July,17,5,0,1,5
1424-0B0C,3,2,2,PR3841,3,2020,Qtr 2,April,2,3,1,2,5
1424-0B0C,3,2,4,PR4830,4,2021,Qtr 2,April,2,5,3,1,2
1424-0B0C,4,5,3,PR5906,4,2022,Qtr 2,April,2,3,1,1,2
1453-D3D8,4,2,4,PR5712,3,2022,Qtr 1,February,5,4,2,3,3
1453-D3D8,4,3,3,PR2826,3,2019,Qtr 1,February,6,3,2,3,3
1453-D3D8,4,3,3,PR3678,3,2020,Qtr 1,February,6,3,1,3,3
1453-D3D8,5,3,3,PR4650,4,2021,Qtr 1,February,5,3,3,2,4
1453-D3D8,4,5,4,PR2096,2,2018,Qtr 1,February,6,5,1,3,5
1472-9F69,4,2,3,PR1637,3,2017,Qtr 2,May,2,4,0,2,5
1472-9F69,4,3,2,PR3048,2,2019,Qtr 2,May,2,3,2,3,4
1472-9F69,4,4,3,PR642,3,2015,Qtr 2,May,3,4,2,3,2
1472-9F69,4,4,4,PR1083,4,2016,Qtr 2,May,2,5,0,1,5
1472-9F69,5,4,5,PR123,4,2013,Qtr 2,May,3,5,0,3,4
1472-9F69,3,4,5,PR6008,3,2022,Qtr 2,May,1,5,1,3,5
1472-9F69,4,5,2,PR2295,2,2018,Qtr 2,May,2,3,3,2,3
1472-9F69,4,5,3,PR315,2,2014,Qtr 2,May,3,3,3,1,5
1472-9F69,5,5,3,PR3932,4,2020,Qtr 2,May,1,3,0,1,2
1472-9F69,3,5,3,PR4927,3,2021,Qtr 2,May,1,3,0,2,3
151D-1FF2,4,2,4,PR2823,2,2019,Qtr 1,February,5,4,2,2,4
151D-1FF2,5,2,4,PR499,3,2015,Qtr 1,February,6,4,2,1,2
151D-1FF2,3,3,4,PR2093,3,2018,Qtr 1,February,5,5,3,2,2
151D-1FF2,5,3,4,PR4647,4,2021,Qtr 1,February,4,4,0,1,2
151D-1FF2,3,4,2,PR5709,5,2022,Qtr 1,February,4,3,0,2,3
151D-1FF2,5,4,2,PR919,3,2016,Qtr 1,February,6,3,0,1,3
151D-1FF2,3,4,3,PR1460,2,2017,Qtr 1,February,5,3,1,2,2
151D-1FF2,3,4,3,PR3675,2,2020,Qtr 1,February,5,4,0,3,2
151D-1FF2,4,5,3,PR203,4,2014,Qtr 1,February,6,4,0,2,3
151D-1FF2,4,5,4,PR43,4,2013,Qtr 1,February,6,4,3,2,2
152E-8DB1,2,1,3,PR4851,1,2021,Qtr 2,April,10,4,0,3,3
152E-8DB1,3,2,2,PR604,2,2015,Qtr 2,April,12,3,2,1,4
152E-8DB1,5,2,3,PR3861,4,2020,Qtr 2,April,10,3,1,1,4
152E-8DB1,3,2,3,PR5929,3,2022,Qtr 2,April,10,3,0,3,1
152E-8DB1,5,2,4,PR101,5,2013,Qtr 2,April,12,5,0,1,5
152E-8DB1,5,2,4,PR1589,4,2017,Qtr 2,April,11,4,0,2,4
152E-8DB1,4,2,4,PR284,4,2014,Qtr 2,April,12,5,2,2,3
152E-8DB1,5,3,3,PR1041,2,2016,Qtr 2,April,11,3,1,1,4
152E-8DB1,4,3,5,PR2242,3,2018,Qtr 2,April,11,5,3,3,2
152E-8DB1,5,3,5,PR2988,4,2019,Qtr 2,April,11,5,1,2,3
155B-42BE,4,2,3,PR2160,5,2018,Qtr 1,March,5,3,0,2,4
155B-42BE,5,2,4,PR2895,2,2019,Qtr 1,March,5,4,0,1,2
155B-42BE,3,2,4,PR545,2,2015,Qtr 1,March,6,5,0,1,5
155B-42BE,4,3,2,PR3751,5,2020,Qtr 1,March,4,3,1,2,3
155B-42BE,5,3,3,PR5800,2,2022,Qtr 1,March,4,4,0,2,3
155B-42BE,5,4,3,PR4732,5,2021,Qtr 1,March,4,4,2,1,4
155B-42BE,5,4,5,PR238,3,2014,Qtr 1,March,6,5,2,3,5
155B-42BE,5,5,2,PR1519,4,2017,Qtr 1,March,5,3,0,3,4
155B-42BE,4,5,3,PR72,5,2013,Qtr 1,March,6,3,2,2,2
155B-42BE,4,5,5,PR974,3,2016,Qtr 1,March,5,5,2,3,4
15B3-F392,1,1,3,PR6379,2,2022,Qtr 3,August,29,3,3,3,4
15B3-F392,5,2,3,PR1838,3,2017,Qtr 3,August,30,3,0,3,5
15B3-F392,5,2,3,PR4250,4,2020,Qtr 3,August,29,4,1,2,5
15B3-F392,3,2,5,PR2527,2,2018,Qtr 3,August,30,5,3,2,2
15B3-F392,3,3,2,PR5273,2,2021,Qtr 3,August,29,3,1,3,4
15B3-F392,3,4,3,PR3327,3,2019,Qtr 3,August,30,3,2,1,3
15D4-53C2,3,1,2,PR6487,2,2022,Qtr 4,October,14,3,2,1,4
15D4-53C2,3,2,4,PR3401,5,2019,Qtr 4,October,15,4,3,1,2
15D4-53C2,3,4,2,PR4336,5,2020,Qtr 4,October,14,3,0,3,2
15D4-53C2,3,4,3,PR5373,4,2021,Qtr 4,October,14,3,1,2,5
15D4-53C2,3,5,4,PR1887,5,2017,Qtr 4,October,15,5,1,2,4
15D4-53C2,4,5,4,PR2590,3,2018,Qtr 4,October,15,4,3,2,4
1609-65E1,5,2,3,PR6696,3,2022,Qtr 4,December,27,4,2,2,3
1609-65E1,3,2,4,PR4512,5,2020,Qtr 4,December,27,4,1,3,5
1609-65E1,5,2,5,PR1999,5,2017,Qtr 4,December,28,5,1,1,5
